timestamp Publish, tr, ID, Distance from acoustic Simulator
319.69058643445413,318.87058643445414,1,43.69415009040897
320.3625988656263,319.5425988656263,2,18.131205854412332
321.0833373658808,320.26333736588083,3,32.974774561791094
321.80594625636144,320.98594625636144,4,51.25587901334201
323.18988059693027,322.3698805969303,1,42.7266138711437
323.86212073448854,323.04212073448855,2,17.475058400324844
324.58406005333865,323.76406005333865,3,33.96322765111083
325.30598943226227,324.4859894322623,4,51.282708802939666
326.6892199469333,325.8692199469333,1,41.72241231885532
327.3616499238689,326.54164992386893,2,16.57563495095943
328.0847884751191,327.26478847511913,3,35.19050640024994
328.8060534754015,327.9860534754015,4,51.482843176205144
330.1885199933385,329.3685199933385,1,40.711714731015505
330.8512156508931,330.0312156508931,2,15.990868233702285
331.5855491907972,330.76554919079723,3,36.159896288272016
332.3062120893114,331.4862120893114,4,51.56535616303731
333.6878333298241,332.8678333298241,1,39.87578572629551
334.35086031373936,333.53086031373937,2,15.618878408710623
335.08628710375996,334.26628710375996,3,37.39590010133862
335.8063119413722,334.9863119413722,4,51.83456173699529
337.1872249867165,336.3672249867165,1,38.96767432477692
337.8505052010775,337.0305052010775,2,15.009244880651389
338.5869777760694,337.7669777760694,3,38.18546266315195
339.3064465350759,338.4864465350759,4,51.965422279196744
340.6866127115356,339.8666127115356,1,38.0028269626152
341.35024770898707,340.5302477089871,2,14.647519260989753
342.0876809400698,341.2676809400698,3,39.18522148497363
342.8066664251781,341.9866664251781,4,52.11814891495606
344.18609487481785,343.36609487481786,1,37.27916548901847
344.84996458706604,344.02996458706605,2,14.265436160161574
345.5883761102247,344.7683761102247,3,40.248136930407924
346.3068766986899,345.4868766986899,4,52.47573836704546
347.68558172495176,346.86558172495177,1,36.4731652080388
348.3496364603631,347.5296364603631,2,13.823388100715539
349.0891418354744,348.2691418354744,3,41.29172936846645
349.80723628603596,348.98723628603597,4,52.91732288466746
351.18508294177235,350.36508294177236,1,35.85158032090029
351.84944004701276,351.02944004701277,2,13.430258024453163
352.589868082569,351.769868082569,3,42.34942117756354
353.30754751105655,352.48754751105656,4,53.34289607886471
354.68461365181616,353.86461365181617,1,35.2371313653931
355.3492697556176,354.52926975561763,2,13.24903853920722
356.0905947219849,355.27059472198493,3,43.37116473294173
356.80779849757914,355.98779849757915,4,53.90796400609926
358.18404611537323,357.36404611537324,1,34.44489892624098
358.84922732151665,358.02922732151666,2,13.150942590720712
359.59135545460566,358.77135545460567,3,44.48690093568305
